17928,11.00,3.91,1.96,0.00,2246.33,0.00,0.00,1192.67
17933,11.00,3.42,1.47,0.00,2249.27,0.00,0.00,1189.74
17938,11.00,4.89,1.47,0.00,2263.93,0.00,0.00,1186.80
17942,11.00,4.89,1.96,0.00,2246.33,0.00,8.80,1183.87
17947,11.00,4.89,1.96,0.00,2243.40,0.00,0.00,1183.87
17951,10.00,5.38,1.96,0.00,2263.93,0.00,0.00,1186.80
17956,13.00,5.87,1.96,0.00,2249.27,0.00,2.93,1142.82
17961,12.00,4.89,0.98,0.00,2243.40,0.00,0.00,1189.74
17965,10.00,5.38,1.96,0.00,2240.47,0.00,0.00,1204.40
17970,10.00,4.89,1.96,0.00,2228.74,0.00,0.00,1201.47
17975,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1157.48
17980,13.00,4.89,1.47,0.00,2266.86,20.53,0.00,1219.06
17984,8.00,4.40,1.96,0.00,2249.27,0.00,0.00,1116.42
17989,13.00,5.38,1.47,0.00,2255.13,20.53,0.00,1192.67
17994,10.00,4.89,1.96,0.00,2234.60,0.00,0.00,1204.40
17998,11.00,4.89,1.47,0.00,2243.40,0.00,0.00,1207.33
18003,13.00,4.40,1.96,0.00,2246.33,0.00,0.00,1204.40
18007,10.00,5.38,1.96,0.00,2240.47,0.00,0.00,1239.59
18012,10.00,5.38,1.96,0.00,2246.33,0.00,0.00,1219.06
18017,8.00,4.89,1.96,0.00,2243.40,0.00,0.00,1180.94
18022,12.00,4.89,0.49,0.00,2243.40,17.60,0.00,1233.72
18027,11.00,4.40,1.96,0.00,2243.40,0.00,17.60,1192.67
18031,10.00,5.38,1.96,0.00,2237.54,0.00,0.00,1180.94
18036,11.00,5.87,2.93,0.00,2246.33,0.00,0.00,1201.47
18040,11.00,4.89,1.96,0.00,2231.67,0.00,11.73,1178.01
18045,10.00,4.89,1.96,0.00,2249.27,0.00,0.00,1201.47
18050,10.00,5.38,1.47,0.00,2246.33,0.00,0.00,1207.33
18054,9.00,4.89,1.96,0.00,2243.40,14.66,0.00,1192.67
18060,10.00,5.38,2.44,0.00,2240.47,0.00,0.00,1236.66
18064,9.00,4.89,2.44,0.00,2240.47,0.00,14.66,1207.33
18069,10.00,4.89,1.96,0.00,2246.33,0.00,0.00,1204.40
18073,10.00,5.38,1.96,0.00,2246.33,2.93,0.00,1198.53
18078,11.00,5.87,2.44,0.00,2222.87,0.00,0.00,1213.20
18083,9.00,3.42,1.96,0.00,2249.27,0.00,0.00,1192.67
18087,10.00,4.89,1.96,0.00,2246.33,11.73,0.00,1178.01
18092,9.00,4.89,1.96,0.00,2252.20,0.00,0.00,1198.53
18096,11.00,5.38,2.44,0.00,2249.27,0.00,0.00,1233.72
18102,10.00,5.38,1.47,0.00,2240.47,0.00,0.00,1213.20
18106,9.00,2.93,1.96,0.00,2246.33,0.00,0.00,1195.60
18111,10.00,4.89,1.96,0.00,2249.27,0.00,0.00,1192.67
18115,11.00,4.89,1.47,0.00,2243.40,0.00,2.93,1172.14
18120,11.00,5.38,0.98,0.00,2246.33,0.00,8.80,1198.53
18125,12.00,4.89,1.96,0.00,2243.40,0.00,2.93,1131.09
18129,11.00,5.38,1.96,0.00,2246.33,0.00,0.00,1239.59
18134,13.00,5.87,1.96,0.00,2240.47,0.00,0.00,1183.87
18138,9.00,4.89,2.44,0.00,2240.47,0.00,0.00,1242.52
18144,11.00,4.89,1.47,0.00,2263.93,14.66,0.00,1178.01
18149,10.00,5.38,1.96,0.00,2246.33,0.00,0.00,1201.47
18153,10.00,6.35,2.44,0.00,2249.27,0.00,0.00,1198.53
18158,10.00,4.89,1.96,0.00,2255.13,0.00,0.00,1227.86
18162,9.00,3.42,1.96,0.00,2246.33,14.66,0.00,1219.06
18167,10.00,4.40,1.47,0.00,2240.47,0.00,0.00,1198.53
18171,11.00,4.89,1.96,0.00,2266.86,0.00,0.00,1189.74
18176,11.00,4.40,1.96,0.00,2246.33,0.00,14.66,1195.60
18181,10.00,4.40,1.96,0.00,2246.33,0.00,0.00,1239.59
18185,11.00,4.89,1.96,0.00,2243.40,0.00,0.00,1180.94
18191,12.00,4.89,1.96,0.00,2246.33,0.00,0.00,1198.53
18195,11.00,5.38,1.96,0.00,2261.00,0.00,0.00,1224.93
18200,13.00,5.38,2.44,0.00,2237.54,8.80,0.00,1210.26
18204,13.00,4.89,1.96,0.00,2246.33,0.00,2.93,1178.01
18209,13.00,5.38,1.96,0.00,2240.47,0.00,0.00,1145.75
18214,10.00,6.35,1.96,0.00,2243.40,0.00,0.00,1189.74
18218,11.00,5.38,1.47,0.00,2243.40,0.00,0.00,1257.18
18223,10.00,5.87,1.96,0.00,2258.06,0.00,0.00,1207.33
18227,9.00,4.89,1.47,0.00,2266.86,0.00,0.00,1189.74
18233,12.00,4.89,0.49,0.00,2243.40,20.53,0.00,1248.39
18237,11.00,4.40,1.96,0.00,2243.40,14.66,0.00,1195.60
18242,8.00,4.89,1.47,0.00,2246.33,0.00,0.00,1195.60
18247,14.00,3.42,1.47,0.00,2243.40,0.00,0.00,1172.14
18251,13.00,5.38,1.96,0.00,2252.20,0.00,0.00,1245.45
18256,11.00,5.38,2.93,0.00,2246.33,0.00,0.00,1201.47
18260,8.00,4.89,1.96,0.00,2243.40,0.00,0.00,1151.61
18265,10.00,5.87,1.96,0.00,2243.40,0.00,0.00,1233.72
18269,12.00,4.89,2.44,0.00,2237.54,0.00,0.00,1201.47
18275,10.00,4.89,1.96,0.00,2237.54,0.00,0.00,1207.33
18279,11.00,4.89,1.96,0.00,2219.94,0.00,0.00,1236.66
18284,10.00,4.89,1.96,0.00,2252.20,0.00,0.00,1198.53
18289,10.00,4.89,1.96,0.00,2225.81,0.00,0.00,1183.87
18293,10.00,4.40,1.47,0.00,2234.60,17.60,0.00,1207.33
18298,10.00,4.89,2.44,0.00,2219.94,0.00,0.00,1239.59
18302,9.00,4.89,1.96,0.00,2246.33,0.00,0.00,1151.61
18307,13.00,4.89,1.47,0.00,2269.79,20.53,0.00,1195.60
18311,9.00,3.42,1.96,0.00,2249.27,0.00,0.00,1189.74
18317,11.00,3.91,1.47,0.00,2263.93,20.53,0.00,1198.53
18322,9.00,4.89,1.96,0.00,2243.40,0.00,0.00,1189.74
18326,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1169.21
18331,11.00,5.38,1.96,0.00,2237.54,0.00,0.00,1216.13
18335,9.00,4.89,1.96,0.00,2246.33,0.00,0.00,1178.01
18340,11.00,3.42,1.47,0.00,2263.93,17.60,0.00,1195.60
18344,10.00,5.87,1.96,0.00,2243.40,0.00,0.00,1198.53
18349,10.00,6.35,1.96,0.00,2252.20,0.00,0.00,1198.53
18354,8.00,4.89,1.96,0.00,2243.40,0.00,0.00,1192.67
18359,10.00,4.40,1.96,0.00,2261.00,0.00,0.00,1178.01
18364,10.00,5.87,1.96,0.00,2240.47,0.00,0.00,1195.60
18368,10.00,5.38,2.44,0.00,2217.01,0.00,0.00,1216.13
18373,10.00,5.38,1.96,0.00,2237.54,0.00,0.00,1265.98
18377,11.00,4.89,1.96,0.00,2246.33,5.87,0.00,1210.26
18382,11.00,5.38,2.44,0.00,2243.40,0.00,0.00,1204.40
18386,11.00,4.40,1.47,0.00,2231.67,0.00,14.66,1192.67
18391,10.00,4.89,1.96,0.00,2237.54,0.00,0.00,1221.99
18396,9.00,4.89,1.47,0.00,2246.33,0.00,0.00,1186.80
18401,13.00,4.40,0.98,0.00,2246.33,0.00,0.00,1192.67
18406,10.00,4.89,1.96,0.00,2246.33,0.00,0.00,1192.67
18410,10.00,5.38,1.96,0.00,2246.33,0.00,0.00,1242.52
18415,9.00,4.40,1.96,0.00,2246.33,0.00,0.00,1175.07
18419,13.00,3.42,1.47,0.00,2243.40,0.00,0.00,1189.74
18424,11.00,4.89,0.49,0.00,2249.27,0.00,14.66,1245.45
18429,9.00,4.89,1.96,0.00,2246.33,0.00,0.00,1192.67
18433,11.00,3.42,0.98,0.00,2246.33,0.00,0.00,1180.94
18438,11.00,5.38,1.96,0.00,2240.47,0.00,0.00,1151.61
18443,10.00,5.87,1.96,0.00,2249.27,0.00,0.00,1213.20
18448,11.00,4.89,1.47,0.00,2246.33,0.00,0.00,1195.60
18452,10.00,5.38,2.44,0.00,2217.01,0.00,0.00,1219.06
18457,8.00,4.89,1.47,0.00,2249.27,0.00,0.00,1136.95
18461,13.00,4.40,1.96,0.00,2243.40,0.00,0.00,1172.14
18466,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1216.13
18471,11.00,5.38,1.96,0.00,2246.33,0.00,0.00,1195.60
18475,10.00,5.38,2.93,0.00,2246.33,0.00,0.00,1236.66
18480,10.00,4.89,1.96,0.00,2228.74,0.00,11.73,1151.61
18484,11.00,5.87,1.47,0.00,2246.33,0.00,0.00,1227.86
18490,13.00,5.38,1.96,0.00,2240.47,0.00,0.00,1178.01
18494,9.00,4.89,2.44,0.00,2240.47,0.00,0.00,1221.99
18499,11.00,4.40,1.96,0.00,2269.79,14.66,0.00,1227.86
18504,11.00,5.38,2.44,0.00,2246.33,0.00,0.00,1210.26
18508,8.00,4.89,1.96,0.00,2249.27,0.00,0.00,1180.94
18513,11.00,5.38,1.96,0.00,2246.33,0.00,0.00,1183.87
18517,10.00,5.38,1.96,0.00,2243.40,11.73,0.00,1224.93
18522,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1219.06
18526,13.00,3.42,1.47,0.00,2246.33,14.66,0.00,1195.60
18532,11.00,4.89,1.96,0.00,2258.06,0.00,0.00,1210.26
18537,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1216.13
18541,11.00,4.89,1.96,0.00,2243.40,0.00,0.00,1180.94
18546,11.00,4.89,1.47,0.00,2246.33,0.00,0.00,1195.60
18550,10.00,5.38,1.96,0.00,2246.33,0.00,0.00,1201.47
18555,13.00,5.38,1.96,0.00,2243.40,14.66,0.00,1242.52
18560,11.00,4.40,1.96,0.00,2249.27,0.00,0.00,1172.14
18564,11.00,4.89,1.96,0.00,2249.27,0.00,17.60,1227.86
18569,10.00,4.89,1.96,0.00,2246.33,0.00,0.00,1207.33
18574,10.00,4.89,1.96,0.00,2231.67,0.00,8.80,1198.53
18579,11.00,5.38,2.44,0.00,2225.81,0.00,8.80,1198.53
18584,8.00,4.89,1.47,0.00,2243.40,0.00,0.00,1195.60
18588,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1178.01
18593,10.00,5.38,1.96,0.00,2240.47,0.00,0.00,1201.47
18597,10.00,5.38,1.96,0.00,2240.47,0.00,0.00,1195.60
18602,10.00,4.89,1.96,0.00,2246.33,0.00,0.00,1201.47
18606,10.00,4.89,1.96,0.00,2225.81,0.00,0.00,1233.72
18611,11.00,4.89,1.96,0.00,2243.40,0.00,0.00,1216.13
18616,11.00,4.89,1.96,0.00,2234.60,5.87,0.00,1210.26
18621,11.00,5.38,1.96,0.00,2228.74,0.00,5.87,1204.40
18626,11.00,4.89,1.96,0.00,2269.79,0.00,0.00,1216.13
18630,13.00,3.42,1.47,0.00,2266.86,0.00,0.00,1180.94
18635,11.00,4.89,1.47,0.00,2266.86,0.00,0.00,1192.67
18639,12.00,4.89,0.49,0.00,2246.33,0.00,14.66,1210.26
18644,11.00,5.38,2.44,0.00,2249.27,0.00,0.00,1198.53
18649,9.00,5.38,1.96,0.00,2249.27,0.00,0.00,1175.07
18653,11.00,4.89,1.47,0.00,2240.47,11.73,0.00,1180.94
18659,10.00,4.89,1.96,0.00,2243.40,0.00,0.00,1189.74
18663,12.00,4.89,0.49,0.00,2246.33,0.00,0.00,1183.87
18668,12.00,5.87,1.96,0.00,2246.33,0.00,0.00,1210.26
18672,13.00,4.89,1.96,0.00,2243.40,0.00,0.00,1195.60
18677,10.00,5.38,1.96,0.00,2246.33,0.00,0.00,1192.67
18682,10.00,5.38,1.96,0.00,2217.01,0.00,0.00,1204.40
18686,11.00,5.38,2.93,0.00,2228.74,0.00,5.87,1207.33
18691,10.00,5.38,2.44,0.00,2246.33,0.00,0.00,1192.67
18695,11.00,4.40,1.96,0.00,2246.33,0.00,0.00,1178.01
18701,10.00,3.91,0.98,0.00,2246.33,0.00,14.66,1227.86
18705,9.00,4.89,2.44,0.00,2246.33,0.00,0.00,1169.21
18710,14.00,4.89,1.47,0.00,2269.79,14.66,0.00,1192.67
18715,10.00,5.87,2.93,0.00,2219.94,0.00,0.00,1227.86
18719,8.00,3.42,1.96,0.00,2249.27,0.00,0.00,1195.60
18724,10.00,6.35,1.96,0.00,2249.27,0.00,0.00,1251.32
18728,11.00,5.38,1.96,0.00,2246.33,0.00,0.00,1201.47
18733,8.00,4.89,1.47,0.00,2269.79,26.39,0.00,1198.53
18737,10.00,5.38,1.96,0.00,2249.27,0.00,0.00,1254.25
18743,10.00,4.89,1.96,0.00,2243.40,0.00,0.00,1224.93
18748,11.00,4.89,1.96,0.00,2249.27,0.00,0.00,1201.47
18752,11.00,4.89,1.96,0.00,2249.27,0.00,0.00,1204.40
18757,13.00,3.42,1.47,0.00,2269.79,14.66,0.00,1189.74
18761,10.00,5.38,1.96,0.00,2249.27,0.00,0.00,1239.59
18766,9.00,3.91,1.47,0.00,2246.33,0.00,0.00,1195.60
18770,13.00,3.42,1.47,0.00,2243.40,0.00,0.00,1178.01
18775,12.00,4.89,1.96,0.00,2249.27,0.00,8.80,1183.87
18780,11.00,5.38,0.49,0.00,2249.27,0.00,0.00,1160.41
18785,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1189.74
18790,13.00,4.89,1.96,0.00,2246.33,0.00,0.00,1195.60
18794,10.00,5.38,1.96,0.00,2246.33,0.00,0.00,1224.93
18799,9.00,5.38,1.96,0.00,2266.86,0.00,0.00,1201.47
18803,11.00,4.89,1.96,0.00,2246.33,17.60,0.00,1186.80
18808,9.00,4.89,1.96,0.00,2252.20,0.00,11.73,1248.39
18813,9.00,4.89,1.96,0.00,2249.27,0.00,0.00,1195.60
18817,11.00,4.89,1.47,0.00,2246.33,0.00,8.80,1183.87
18822,12.00,4.89,1.96,0.00,2243.40,0.00,0.00,1183.87
18827,12.00,4.89,1.96,0.00,2243.40,0.00,0.00,1213.20
18832,9.00,4.40,1.96,0.00,2246.33,0.00,8.80,1189.74
18836,10.00,4.89,0.98,0.00,2249.27,0.00,8.80,1189.74
18841,12.00,4.89,1.96,0.00,2240.47,0.00,17.60,1195.60
18845,10.00,4.89,1.96,0.00,2249.27,0.00,0.00,1265.98
18850,10.00,4.89,1.96,0.00,2246.33,0.00,0.00,1189.74
18855,9.00,4.89,1.96,0.00,2246.33,0.00,0.00,1198.53
18859,13.00,5.38,1.96,0.00,2249.27,14.66,0.00,1227.86
18864,12.00,5.38,2.44,0.00,2246.33,0.00,0.00,1216.13
18868,11.00,4.40,1.47,0.00,2243.40,0.00,0.00,1186.80
18874,13.00,5.38,1.96,0.00,2249.27,0.00,5.87,1210.26
18879,10.00,4.89,0.49,0.00,2246.33,0.00,0.00,1148.68
18883,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1180.94
18888,13.00,4.40,1.96,0.00,2249.27,0.00,0.00,1186.80
18892,10.00,4.89,2.44,0.00,2243.40,0.00,0.00,1198.53
18897,11.00,4.89,2.44,0.00,2246.33,0.00,0.00,1204.40
18901,12.00,3.42,1.47,0.00,2246.33,23.46,0.00,1201.47
18906,10.00,4.89,1.96,0.00,2243.40,0.00,0.00,1198.53
18912,10.00,4.89,2.93,0.00,2246.33,0.00,0.00,1230.79
18916,11.00,4.89,1.47,0.00,2269.79,11.73,0.00,1175.07
18921,12.00,5.38,1.96,0.00,2237.54,0.00,0.00,1210.26
18925,9.00,4.89,2.44,0.00,2243.40,0.00,0.00,1201.47
18930,11.00,3.42,1.96,0.00,2252.20,0.00,14.66,1263.05
18934,10.00,4.89,2.93,0.00,2243.40,0.00,14.66,1198.53
18939,10.00,6.35,1.96,0.00,2246.33,0.00,0.00,1192.67
18944,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1204.40
18948,10.00,4.89,1.96,0.00,2263.93,0.00,0.00,1198.53
18953,12.00,4.89,1.96,0.00,2243.40,20.53,0.00,1183.87
18958,10.00,5.38,1.96,0.00,2243.40,0.00,0.00,1192.67
18963,11.00,6.35,1.96,0.00,2252.20,0.00,0.00,1221.99
18968,8.00,4.89,1.96,0.00,2246.33,0.00,0.00,1183.87
18972,11.00,4.89,1.47,0.00,2240.47,0.00,0.00,1154.55
18977,11.00,5.87,1.96,0.00,2249.27,0.00,0.00,1183.87
18981,10.00,6.35,2.44,0.00,2249.27,0.00,0.00,1245.45
18986,9.00,4.89,1.47,0.00,2246.33,0.00,0.00,1180.94
18990,11.00,5.38,1.96,0.00,2243.40,0.00,0.00,1175.07
18995,11.00,5.38,1.96,0.00,2243.40,0.00,0.00,1201.47
19000,11.00,5.87,2.44,0.00,2243.40,0.00,0.00,1204.40
19005,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1204.40
19009,12.00,4.40,1.47,0.00,2246.33,0.00,0.00,1166.28
19014,13.00,4.40,1.47,0.00,2269.79,17.60,0.00,1204.40
19019,10.00,4.89,1.47,0.00,2263.93,0.00,0.00,1195.60
19023,11.00,4.40,1.96,0.00,2237.54,0.00,17.60,1163.34
19028,10.00,6.35,2.44,0.00,2246.33,0.00,0.00,1219.06
19032,10.00,5.38,1.96,0.00,2219.94,0.00,2.93,1254.25
19037,11.00,5.87,1.96,0.00,2243.40,0.00,0.00,1192.67
19043,10.00,4.89,1.96,0.00,2237.54,0.00,0.00,1265.98
19047,10.00,4.89,1.96,0.00,2240.47,0.00,14.66,1189.74
19052,11.00,6.35,1.96,0.00,2246.33,0.00,0.00,1216.13
19056,10.00,5.38,2.44,0.00,2222.87,0.00,0.00,1224.93
19061,10.00,5.38,1.96,0.00,2246.33,0.00,0.00,1207.33
19066,11.00,4.89,1.96,0.00,2228.74,0.00,0.00,1198.53
19070,10.00,4.40,1.47,0.00,2237.54,0.00,17.60,1195.60
19075,10.00,6.35,2.44,0.00,2249.27,0.00,0.00,1198.53
19079,11.00,4.89,1.96,0.00,2222.87,0.00,0.00,1216.13
19085,10.00,4.89,1.96,0.00,2240.47,0.00,0.00,1201.47
19089,10.00,4.89,1.96,0.00,2231.67,0.00,8.80,1204.40
19094,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1230.79
19099,11.00,4.40,1.96,0.00,2240.47,0.00,17.60,1160.41
19103,9.00,4.89,2.44,0.00,2234.60,14.66,0.00,1227.86
19108,11.00,5.87,1.96,0.00,2240.47,0.00,0.00,1221.99
19112,9.00,4.89,1.96,0.00,2246.33,0.00,0.00,1134.02
19117,10.00,2.93,0.98,0.00,2266.86,17.60,0.00,1201.47
19122,9.00,4.89,1.96,0.00,2243.40,0.00,0.00,1204.40
19127,11.00,4.89,1.47,0.00,2243.40,0.00,0.00,1189.74
19132,10.00,4.89,1.96,0.00,2240.47,0.00,0.00,1216.13
19136,10.00,4.89,1.47,0.00,2231.67,11.73,0.00,1248.39
19141,11.00,5.87,1.96,0.00,2222.87,0.00,0.00,1210.26
19145,10.00,6.35,1.96,0.00,2246.33,0.00,0.00,1195.60
19150,9.00,4.40,1.47,0.00,2249.27,0.00,0.00,1125.22
19154,13.00,4.40,1.47,0.00,2261.00,0.00,0.00,1227.86
19159,13.00,5.87,1.96,0.00,2240.47,0.00,0.00,1195.60
19164,9.00,4.89,2.44,0.00,2246.33,0.00,0.00,1192.67
19169,11.00,3.42,1.47,0.00,2269.79,11.73,0.00,1198.53
19174,10.00,5.87,2.93,0.00,2225.81,0.00,0.00,1192.67
19178,10.00,4.89,2.44,0.00,2249.27,0.00,0.00,1213.20
19183,10.00,4.89,1.96,0.00,2234.60,0.00,0.00,1198.53
19187,10.00,4.89,1.96,0.00,2272.73,0.00,0.00,1192.67
19192,11.00,4.89,0.98,0.00,2243.40,0.00,0.00,1166.28
19197,11.00,5.38,1.96,0.00,2243.40,0.00,0.00,1224.93
19201,10.00,4.89,2.44,0.00,2246.33,0.00,0.00,1198.53
19206,11.00,4.89,1.47,0.00,2246.33,0.00,0.00,1210.26
19211,14.00,2.93,1.47,0.00,2269.79,0.00,0.00,1189.74
19216,11.00,4.89,1.47,0.00,2243.40,0.00,0.00,1195.60
19220,10.00,5.38,1.96,0.00,2252.20,0.00,2.93,1178.01
19225,10.00,4.89,1.96,0.00,2234.60,0.00,0.00,1192.67
19229,11.00,4.89,2.44,0.00,2249.27,0.00,0.00,1265.98
19234,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1172.14
19239,10.00,4.89,1.96,0.00,2249.27,0.00,0.00,1163.34
19243,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1183.87
19248,11.00,5.87,1.96,0.00,2249.27,0.00,0.00,1210.26
19252,11.00,5.38,1.47,0.00,2249.27,0.00,0.00,1201.47
19258,9.00,4.89,1.96,0.00,2246.33,17.60,0.00,1198.53
19262,9.00,4.89,1.96,0.00,2243.40,0.00,0.00,1101.76
19267,14.00,4.89,1.47,0.00,2266.86,32.26,0.00,1195.60
19272,11.00,4.89,1.47,0.00,2269.79,0.00,0.00,1210.26
19276,13.00,2.93,1.47,0.00,2269.79,0.00,0.00,1178.01
19281,11.00,4.89,1.96,0.00,2243.40,20.53,0.00,1213.20
19285,9.00,3.91,1.96,0.00,2249.27,0.00,0.00,1195.60
19290,9.00,4.89,1.47,0.00,2246.33,0.00,0.00,1189.74
19294,12.00,4.40,1.47,0.00,2249.27,0.00,0.00,1116.42
19300,14.00,4.89,1.96,0.00,2246.33,0.00,0.00,1157.48
19304,11.00,5.38,1.96,0.00,2246.33,0.00,0.00,1192.67
19309,11.00,4.89,2.44,0.00,2243.40,0.00,0.00,1201.47
19314,10.00,5.38,1.96,0.00,2243.40,0.00,0.00,1204.40
19318,11.00,4.40,1.96,0.00,2252.20,0.00,0.00,1195.60
19323,13.00,4.89,1.47,0.00,2269.79,0.00,0.00,1207.33
19327,12.00,4.89,0.49,0.00,2246.33,0.00,11.73,1198.53
19332,11.00,5.87,1.96,0.00,2261.00,0.00,0.00,1198.53
19337,9.00,4.89,1.96,0.00,2246.33,0.00,0.00,1192.67
19342,12.00,4.89,0.98,0.00,2246.33,0.00,5.87,1180.94
19347,12.00,5.38,1.47,0.00,2249.27,0.00,8.80,1201.47
19351,11.00,5.38,1.47,0.00,2240.47,0.00,0.00,1186.80
19356,11.00,5.38,1.47,0.00,2246.33,0.00,2.93,1172.14
19360,11.00,5.38,1.96,0.00,2246.33,0.00,0.00,1169.21
19365,13.00,5.38,1.96,0.00,2240.47,0.00,0.00,1160.41
19370,11.00,5.87,1.96,0.00,2246.33,0.00,0.00,1195.60
19374,9.00,4.89,1.47,0.00,2243.40,17.60,0.00,1219.06
19379,10.00,4.89,1.96,0.00,2263.93,0.00,0.00,1201.47
19384,13.00,3.91,1.47,0.00,2266.86,0.00,0.00,1201.47
19389,11.00,4.89,1.47,0.00,2266.86,20.53,0.00,1213.20
19393,10.00,4.89,2.44,0.00,2240.47,0.00,0.00,1195.60
19398,11.00,4.89,1.47,0.00,2246.33,0.00,20.53,1198.53
19403,10.00,6.35,2.44,0.00,2249.27,0.00,0.00,1201.47
19407,10.00,5.87,1.96,0.00,2261.00,0.00,0.00,1239.59
19412,12.00,4.89,1.47,0.00,2269.79,11.73,0.00,1186.80
19416,11.00,5.38,2.44,0.00,2219.94,0.00,0.00,1224.93
19421,10.00,5.38,1.96,0.00,2246.33,0.00,0.00,1216.13
19426,11.00,4.89,1.96,0.00,2222.87,0.00,0.00,1207.33
19431,9.00,4.89,1.47,0.00,2263.93,20.53,0.00,1219.06
19436,11.00,4.89,1.47,0.00,2269.79,0.00,0.00,1189.74
19440,14.00,3.42,1.47,0.00,2269.79,0.00,0.00,1183.87
19445,11.00,4.89,1.96,0.00,2246.33,0.00,0.00,1148.68
19449,10.00,6.35,1.96,0.00,2246.33,0.00,0.00,1224.93
19454,13.00,5.38,1.96,0.00,2240.47,0.00,0.00,1157.48
19458,9.00,4.89,2.44,0.00,2243.40,0.00,11.73,1175.07
19463,11.00,5.38,1.96,0.00,2246.33,0.00,0.00,1198.53
19469,9.00,4.89,1.96,0.00,2246.33,0.00,0.00,1201.47
19473,12.00,4.89,1.47,0.00,2249.27,0.00,0.00,1134.02
19478,11.00,4.89,1.96,0.00,2249.27,0.00,8.80,1178.01
19482,12.00,4.89,1.96,0.00,2249.27,0.00,0.00,1128.15
19487,14.00,4.89,1.47,0.00,2266.86,20.53,0.00,1221.99
19491,11.00,4.89,1.96,0.00,2249.27,0.00,0.00,1186.80
19496,11.00,4.89,1.96,0.00,2249.27,0.00,0.00,1207.33
19501,11.00,4.89,1.47,0.00,2269.79,14.66,0.00,1204.40
19505,10.00,5.87,1.96,0.00,2246.33,0.00,0.00,1227.86
19511,10.00,5.87,1.96,0.00,2246.33,0.00,0.00,1201.47
19515,10.00,4.89,1.96,0.00,2240.47,0.00,0.00,1201.47
19520,10.00,5.87,1.96,0.00,2261.00,0.00,0.00,1204.40
19525,11.00,4.89,1.96,0.00,2234.60,0.00,0.00,1198.53
19529,10.00,4.89,1.47,0.00,2246.33,0.00,0.00,1189.74
19534,12.00,4.89,0.49,0.00,2249.27,17.60,0.00,1216.13
19538,12.00,4.89,1.96,0.00,2243.40,11.73,0.00,1183.87
19543,10.00,4.89,1.96,0.00,2246.33,0.00,0.00,1189.74
19548,10.00,5.38,1.96,0.00,2231.67,0.00,0.00,1216.13
19553,10.00,4.89,1.96,0.00,2237.54,0.00,0.00,1245.45
19558,10.00,6.35,2.44,0.00,2246.33,0.00,0.00,1216.13
19562,8.00,4.89,1.47,0.00,2246.33,0.00,0.00,1183.87
19567,11.00,4.40,1.96,0.00,2249.27,0.00,0.00,1175.07
19571,11.00,5.38,2.44,0.00,2225.81,0.00,0.00,1210.26
19576,10.00,5.38,1.96,0.00,2243.40,0.00,0.00,1195.60
19580,11.00,4.40,1.96,0.00,2249.27,0.00,0.00,1236.66
19585,11.00,4.89,1.47,0.00,2269.79,11.73,0.00,1242.52
19590,12.00,5.38,2.44,0.00,2246.33,0.00,0.00,1195.60
19595,9.00,3.42,1.96,0.00,2246.33,0.00,11.73,1201.47
19600,11.00,6.35,2.44,0.00,2246.33,0.00,0.00,1204.40
19604,11.00,4.89,1.47,0.00,2246.33,8.80,0.00,1201.47
19609,10.00,5.38,1.96,0.00,2246.33,0.00,0.00,1195.60
19613,11.00,4.40,1.96,0.00,2246.33,0.00,0.00,1239.59
19618,12.00,4.89,1.96,0.00,2243.40,14.66,0.00,1183.87
19623,11.00,4.89,1.96,0.00,2240.47,0.00,0.00,1210.26
19627,10.00,6.35,2.44,0.00,2249.27,0.00,0.00,1201.47
19632,11.00,5.87,2.44,0.00,2246.33,0.00,0.00,1189.74
19636,11.00,4.89,2.44,0.00,2249.27,0.00,0.00,1207.33
19642,10.00,5.38,1.96,0.00,2246.33,0.00,0.00,1207.33
19647,11.00,4.89,2.44,0.00,2249.27,0.00,0.00,1224.93
19651,10.00,4.89,1.96,0.00,2246.33,0.00,5.87,1216.13
19656,12.00,4.89,1.47,0.00,2240.47,0.00,14.66,1210.26
19660,10.00,6.35,1.96,0.00,2252.20,0.00,0.00,1263.05
19665,11.00,5.87,1.96,0.00,2246.33,0.00,0.00,1224.93
19669,10.00,4.40,1.96,0.00,2249.27,0.00,0.00,1192.67
19674,10.00,4.89,2.44,0.00,2249.27,0.00,0.00,1210.26
19680,10.00,4.89,1.47,0.00,2269.79,14.66,0.00,1189.74
19684,10.00,5.38,1.96,0.00,2246.33,0.00,0.00,1221.99
19689,10.00,4.89,1.96,0.00,2246.33,0.00,0.00,1201.47
19693,10.00,4.89,2.44,0.00,2237.54,0.00,0.00,1207.33
